,id,kw_location,time_location,created_date,period,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,year,month
265,301,DE,UK,2022-03-25 09:05:03,Morning,Bridgerton Staffel 2,Klaus von Dohnanyi,WM-Qualifikation,Entlastungspaket,Jens Stoltenberg,3. Liga,Helene Fischer,Balko,Energiepreis-Pauschale,Mesut Özil,ÖPNV,Halo-Serie,G7,Robert Habeck,Let's Dance Hartwich,Ronja Maltzahn,Madeleine Albright,Blitzermarathon,Ashleigh Barty,Rubel,2022,3
266,302,FR,UK,2022-03-25 09:05:03,Morning,Brésil \u2013 Chili,Inès Reg,Portugal Turquie,Portugal foot,SUTOM,Valerie PECRESSE,Line Renaud,France cote d'Ivoire,Otan,Fabrice Di Vizio,Phosphore,Prete moi ta main,Dave,Thibault Zemmour,Tony Vairelles,Laurent Vimont,Lio,Selah Sue,Plastic Bertrand,Cargese,2022,3
267,303,NL,UK,2022-03-25 09:05:03,Morning,Marc Overmars,Italie voetbal,Videoland,Bert Ruiter,Humberto Tan,Basisbeurs,NAVO,Elton John,Cardano,Madeleine Albright,Ashleigh Barty,Froukje,Andy van der Meijde,Waar doen ze het van,Renze Klamer,Vrienden van Amstel LIVE,Estavana Polman,Hart van Nederland,Prosus,Azov-bataljon,2022,3
268,304,IT,UK,2022-03-25 09:05:03,Morning,Italia Turchia,Lory Del Santo,Nicolas Vaporidis,Bridgerton 2,Uruguay-Perù,Brasile  Cile,Annunciazione del Signore,Emilia Clarke,Kledi Kadiu,Giordana Di Stefano,Honduras,Clemente Russo,Isola dei Famosi 2022 concorrenti,Stefan Ristovski,Kosovo,Renato Sanches,Tumore neuroendocrino pancreas,Incendio Belluno,Ilona,Joao Pedro,2022,3
269,305,AUS,UK,2022-03-25 09:05:03,Morning,Barry Keoghan,Bridgerton season 2,Portugal vs Turkey,RRR,Endometriosis,Depot,NATO,Wales vs Austria,Hamilton Melbourne,Qantas advert,Brazil vs Chile,West Coast Eagles,Kyrie Irving,Australian election 2022,Andrew Lloyd Webber,Treymain Spry,Buddy Franklin,Clive Palmer,Andrew Hastie,The Duke,2022,3
271,307,US,UK,2022-03-25 19:58:03,Evening,Bridgerton Season 2,ICON Park,Doja Cat,Jeff Fortenberry,Arizona,Triple H,Solomon Islands,Pachinko,Infinite Storm,Teresa Giudice,Dave Coulier,Duke basketball,Clarence Thomas,Barry Keoghan,Texas Tech basketball,Italy vs North Macedonia,Villanova basketball,USMNT,World Cup qualifiers,Portugal vs Turkey,2022,3
272,308,UK,UK,2022-03-25 19:58:03,Evening,Bridgerton season 2,Chris Kamara,RRR,Nuke-Proof Doomsday Plane,Andy Murray,Depot,Crimean-Congo haemorrhagic fever UK,Aaron Ramsey,Ozil,Marc Pilcher,Mesut Ozil,World Cup qualifiers,Gareth Bale,American Bully XL,Scotland vs Poland,Portugal,Barry Keoghan,Jermain Defoe,Harpreet Kaur,Panther Milk,2022,3
274,310,DE,UK,2022-03-25 19:58:03,Evening,Bridgerton,Zeitumstellung,Matthias Reim,Klaus von Dohnanyi,Skifliegen Planica,Saudi-Arabien,Donbass,Gareth Bale,Italien Nordmazedonien,Entlastungspaket,300 Euro Energiepauschale,3. Liga,Portugal,ÖPNV,WM 2022,Türkei,Stoltenberg,Mesut Özil,Balko,Elton John,2022,3
275,311,FR,UK,2022-03-25 19:58:03,Evening,Mali Tunisie,Algerie foot,Laeticia Hallyday,Elton John,Damso,Les chroniques de Bridgerton,Brésil \u2013 Chili,Agathe Auproux,Procrastination,Gareth Bale,Donbass,Qualification Coupe du Monde 2022 Afrique,Valenciennes,Verratti,Kirby et le monde oublié,Crise alimentaire,Italie foot,Algerie Cameroun,Portugal Turquie,Maroc Congo,2022,3
276,312,NL,UK,2022-03-25 19:58:03,Evening,RTL Boulevard,Marjolein Keuning,Bridgerton,Boosterprik,Jeddah,Marc Overmars,Marokko,Premier League Darts,Italie voetbal,Videoland,WK-kwalificatie,Bert Ruiter,Humberto Tan,Elton John,Ad Visser,Basisbeurs,NAVO,Cardano,Patagonia,Madeleine Albright,2022,3
277,313,IT,UK,2022-03-25 19:58:03,Evening,Partita Italia,Isola dei Famosi,Matteo Berrettini,Bridgerton 2,Consacrazione al Cuore Immacolato di Maria,Federico Zampaglione,Papa Francesco,Fognini,Lory Del Santo,Vasco Rossi,Dante Alighieri,Nicolas Vaporidis,Mina,Cambio ora legale,Italia Under 21,Annunciazione del Signore,Jonathan Bailey,Cannavaro,Nathalie Tocci,Uruguay  Perù,2022,3
278,314,AUS,UK,2022-03-25 19:58:03,Evening,Microplastics found in human blood,Halle Berry,Buddy' Franklin,Bridgerton season 2,Barry Keoghan,RRR,Rabbitohs vs Roosters,Endometriosis,Portugal vs Turkey,NATO,Gareth Bale,Depot,Monster,Marc Pilcher,West Coast Eagles,Qantas advert,Brazil vs Chile,Hamilton Melbourne,Australian election 2022,Kyrie Irving,2022,3
280,316,US,UK,2022-03-26 09:05:03,Morning,NCAA basketball,Taylor Hawkins,14-year-old dies at ICON Park,Bridgerton season 2,UCLA basketball,Foo Fighters' Drummer,RaDonda Vaught trial,Gonzaga basketball,Kansas basketball,Doja Cat,Triple H,Tom Brady,Everything Everywhere All at Once,Mile high stadium fire,Drew Timme,Depot,Remy Martin,Pachinko,Solomon Islands,Egypt vs Senegal,2022,3
281,317,UK,UK,2022-03-26 09:05:03,Morning,Taylor Hawkins,Foo Fighters drummer,ICON Park,England vs Switzerland,Bridgerton,Saudi Arabia,Triple H,Chris Kamara,Marc Pilcher,Martin Lewis,Clocks go forward,France vs Ivory Coast,Crimean-Congo haemorrhagic fever UK,JK Rowling,Elton John,RRR,England U21,Doja Cat,Nuke-Proof Doomsday Plane,Andy Murray,2022,3
283,319,DE,UK,2022-03-26 09:05:03,Morning,Taylor Hawkins,Bridgerton,Zeitumstellung,Matthias Reim,Donbass,Saudi-Arabien,Caroline Bosbach,Klaus von Dohnanyi,Skifliegen Planica,Saarland,Alexander Zverev,Nicola Coughlan,Cristiano Ronaldo,Lawrow,Gareth Bale,Alexander Lubina,Entlastungspaket,Italien,3. Liga,ÖPNV,2022,3
284,320,FR,UK,2022-03-26 09:05:03,Morning,Line Renaud,Taylor Hawkins,10 couples parfaits,Argentine \u2013 Venezuela,Patrick Bruel,Egypte senegal,Mali-Tunisie,Les chroniques de Bridgerton,Laeticia Hallyday,Elton John,Valenciennes,Saliba,Rdc Maroc,Agathe Auproux,Romain Bouvier,Lucas Hernandez,Donbass,Brésil \u2013 Chili,Guendouzi,Gabriel Attal,2022,3
285,321,NL,UK,2022-03-26 09:05:03,Morning,Zomertijd,Yvonne Coldeweijer,Pim Fortuyn,Piet Paulusma,Marjolein Keuning,RTL Boulevard,Patty Brard,Bridgerton,Boosterprik,Jeddah,Sting,Rob de Nijs,Marc Overmars,Darts,WK-kwalificatie,Italie,Bert Ruiter,Humberto Tan,Elton John,Basisbeurs,2022,3
286,322,IT,UK,2022-03-26 09:05:03,Morning,Taylor Hawkins,Argentina  Venezuela,Gianni Cavina,Follonica,Lorenzo Sonego,Ora legale 2022,Sinner,Bridgerton,Isola dei Famosi,Parasite,Odio l'estate,Matteo Berrettini,Papa Francesco,Jeddah,Italia Turchia,Mina,Giustizia privata,Consacrazione Russia,Francia-Costa d'Avorio,Dante Alighieri,2022,3
287,323,AUS,UK,2022-03-26 09:05:03,Morning,Taylor Hawkins,Collingwood vs Adelaide,Microplastics found in human blood,Supreme Court Justice Clarence Thomas,Panthers vs Knights,Doja Cat,Argentina vs Venezuela,V8 Supercars,Cameron Williams,Triple H,Supercars,Rabbitohs,Pachinko,VFL,Suncorp Super Netball,Halle Berry,Mitch Barnett,Buddy Franklin,Bridgerton season 2,Barry Keoghan,2022,3
289,325,US,UK,2022-03-26 19:58:03,Evening,NCAA Men's Basketball,Miami basketball,IPL,Saturday Night Live,Taylor Hawkins,NCAA basketball,Taylor Hawkins death,14-year-old dies at ICON Park,Bridgerton season 2,UNC basketball,RaDonda Vaught trial,Kansas basketball,Doja Cat,Triple H,Tom Brady,Bridgerton cast,Depot,Marc Pilcher,Everything Everywhere All at Once,Boating accident Aruba. Cassidy Murray,2022,3
290,326,UK,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,England vs Switzerland,Liverpool legends,Swatch,Manchester Airport evacuated,IPL,Mick Schumacher,Josh Warrington,Marc Guehi,Omega X Swatch,ICON Park,Bridgerton,When do the clocks go forward,Saudi Arabia,Ghana vs Nigeria,Triple H,Martin Lewis,Chris Kamara,Marc Pilcher,Claudia Jessie,2022,3
292,328,DE,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,Zeitumstellung 2022,Mick Schumacher,Earth Hour 2022,Huthi-Rebellen,Präsident Medwedew,Bares für Rares,Susanne Daubner,Oana Nechiti,Zeitumstellung,Bridgerton,Deutschland Israel,Saudi-Arabien,Skifliegen Planica,Handball-Bundesliga,Lawrow,Luke Mockridge,Gareth Bale,Entlastungspaket,ÖPNV,2022,3
293,329,FR,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,Line Renaud,Swatch,Axel Bauer,Argentine \u2013 Venezuela,10 couples parfaits,Clauss,Mick Schumacher,Irlande \u2013 Belgique,Orpea,Angleterre \u2013 Suisse,Bilal Hassani,Mali - Tunisie,Sports,Les chroniques de Bridgerton,Laeticia Hallyday,Saliba,Valenciennes,Elton John,Clara Luciani,2022,3
294,330,NL,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,Nederlands elftal,Zomertijd,Mick Schumacher,Ziggo storing,Dave Grohl,Doja Cat,Rai Vloet,Yvonne Coldeweijer,Pim Fortuyn,Patty Brard,Piet Paulusma,Rob de Nijs,Bridgerton,Jeddah,Sting,Marokko voetbal,Marokko,WK,WK-kwalificatie,2022,3
295,331,IT,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,Swatch Omega,Gianni Cavina,Mihajlovic,Berlusconi,Mick Schumacher,Nina Moric,Stefano Sala,Donbass,Argentina-Venezuela,Argentina Venezuela,Fabrizio Frizzi,Valentina Baldini,Maratona di Roma,Follonica,Sofia Goggia,Lorenzo Sonego,Alessandra Celentano,Kyrgios,Foligno,2022,3
296,332,AUS,UK,2022-03-26 19:58:03,Evening,Taylor Hawkins,Collingwood vs Adelaide,Storm vs Eels,IPL,Microplastics found in human blood,Earth Hour,Tim Tszyu,Supreme Court Justice Clarence Thomas,Doja Cat,Wordle 280,Panthers vs Knights,Pat Cummins,Port Adelaide vs Hawthorn,Mitch Barnett,Argentina vs Venezuela,V8 Supercars,Triple H,Kyrgios,Cameron Williams,Supercars,2022,3
298,334,US,UK,2022-03-27 08:05:03,Morning,Duke vs Arkansas,Villanova basketball,Boulder Fire,Saturday Night Live,IPL,Mick Schumacher,Nets,Keith Martin found dead,Blade Runner 2049,Earth Hour lights off,Kyzir White,Today Wordle answer,England vs Switzerland,Curtis Blaydes,Notre Dame women's basketball,Austin Butler,Taylor Hawkins,NCAA basketball,Taylor Hawkins death,Bridgerton,2022,3
299,335,UK,UK,2022-03-27 08:05:03,Morning,Mother's Day,UK time,Mother's Day quotes,Household Support Fund,Taylor Hawkins,England vs Switzerland,England,Mick Schumacher,Josh Warrington,Swatch,Liverpool legends,IPL,Manchester Airport evacuated,Clock change 2022 uk,Keith Martin found dead,Rangers Legends game,Marc Guehi,Time change 2022,Tony Audenshaw Emmerdale,Ruth Langsford,2022,3
301,337,DE,UK,2022-03-27 08:05:03,Morning,Oscars 2022,Taylor Hawkins,Mick Schumacher,Schlotterbeck,Earth Hour 2022,Felix Sturm,Spurlos in Marseille,Julian Weigl,Kevin Trapp,Musiala,Oana Nechiti,Lwiw,Kimmich,Ebanie Bridges,Deutschland - Israel,Zeitumstellung,Deutschland gegen Israel,Deutschland Fußball,Bridgerton,Saudi-Arabien,2022,3
302,338,FR,UK,2022-03-27 08:05:03,Morning,Quelle heure est-il,Nolwenn Leroy,Oscars 2022,Nathalie Rheims,Sevran,Michel Sarran,Changement d'heure,Taylor Hawkins,Line Renaud,Celine Dion,Top 14,Mick Schumacher,Swatch,Patinage artistique,Angleterre \u2013 Suisse,Allemagne \u2013 Israël,Argentine \u2013 Venezuela,Espagne \u2013 Albanie,Irlande \u2013 Belgique,Orpea,2022,3
303,339,NL,UK,2022-03-27 08:05:03,Morning,Klok,Chaam,Nederlands elftal,Taylor Hawkins,Zomertijd,Mick Schumacher,Big Brother,Hamilton,Christian Eriksen,F1 Jeddah,John de Wolf,Earth Hour,Rai Vloet,Yvonne Coldeweijer,Pim Fortuyn,Piet Paulusma,Rob de Nijs,Jeddah,F1 Saudi arabia,Marokko,2022,3
304,340,IT,UK,2022-03-27 08:05:03,Morning,Antonio Giuliani,Amici eliminati,Padova-Piacenza,Olimpia Milano-Varese,Olanda-Danimarca,Fuso orario,Taylor Hawkins,Swatch Omega,Gianni Cavina,Mick Schumacher,Berlusconi,Mihajlovic,Nina Moric,Argentina-Venezuela,Maria Chiara Giannetta,Alessandra Celentano,Altrimenti ci arrabbiamo,Oscar 2022,Stefano Sala,Donbass,2022,3
305,341,AUS,UK,2022-03-27 08:05:03,Morning,Mick Schumacher,Broncos vs Cowboys,Ebanie Bridges,England vs Switzerland,Swatch Omega,North Melbourne vs West Coast,AFLW,Kate Ritchie,Collingwood,Kai Kara-France,Oscars 2022,Curtis Blaydes,Taylor Hawkins,Tim Tszyu,Collingwood vs Adelaide,IPL,Saudi Arabia,Storm vs Eels,Microplastics found in human blood,Earth Hour,2022,3
307,343,US,UK,2022-03-27 18:58:03,Evening,Mother's Day,Mother's Day,Phil Collins,Sean Penn,Jeff Carson,Circuit of the Americas,Male birth control,Raptors,Duke basketball,Villanova basketball,Boulder Fire,March Madness men's,Saturday Night Live,Miami basketball,IPL,Mick Schumacher,Congressman Jeff Fortenberry,Nets,Keith Martin found dead,Kyzir White,2022,3
308,344,UK,UK,2022-03-27 18:58:03,Evening,Mother's Day,Glastonbury 2022,Katie Price,Phil Collins,Household Support Fund,Schools 32.5 hours,Time uk,Cardiff Half Marathon,Ogbene,England vs Switzerland,Happy Mother's Day,What time is it,Mick Schumacher,England,Saturday Night Takeaway,Josh Warrington,Swatch,Liverpool Legends,IPL,Paul Gascoigne,2022,3
310,346,DE,UK,2022-03-27 18:58:03,Evening,Zeitumstellung,Oscars 2022,Handball-Bundesliga,Severin Freund,Manuel Neuer,Taylor Hawkins,Mick Schumacher,Sommerzeit,Felix Sturm,Schlotterbeck,Earth Hour 2022,Bridgerton Staffel 3,Deutsche nationalmannschaft,Julian Draxler,Kevin Trapp,Oana Nechiti,Musiala,Lwiw,Ebanie Bridges,Oliver Pocher,2022,3
311,347,FR,UK,2022-03-27 18:58:03,Evening,Meeting Zemmour,Michel Fugain,Jean-Pierre chevenement,Skyscraper,Nolwenn Leroy,Sevran,Oscars 2022,Nathalie Rheims,Marine Le Pen Guadeloupe,Adrien Quatennens,Olivier veran,Toulon \u2013 Clermont,Changement d'heure,Taylor Hawkins,Line Renaud,Celine Dion,Top 14,Mick Schumacher,Papadakis Cizeron,Election presidentielle 2022,2022,3
312,348,NL,UK,2022-03-27 18:58:03,Evening,Gent-Wevelgem 2022,FC Emmen,Phil Collins,Voetbal,Chaam,Lamborghini,Oscars 2022,Hoe laat begint de Formule 1,Perez,Nederland Denemarken,Nederlands elftal,Taylor Hawkins,Mick Schumacher,Zomertijd,Nederland,Big Brother,Hamilton,Nederland - Duitsland,Glennis Grace,John de Wolf,2022,3
313,349,IT,UK,2022-03-27 18:58:03,Evening,Ora esatta,Cambio ora legale,Bari Calcio,Shel Shapiro,Phil Collins,Kledi,Donatella Rettore,Manila Nazzaro,Mara Venier,Antonio Giuliani,Olanda-Danimarca,Bronzetti,Foggia Campobasso,Walter Veltroni,Katia Ricciarelli,Ciclismo oggi,Eliminati Amici seconda puntata,È stata la mano di Dio,Francesco Gabbani,Juve Stabia-Catanzaro,2022,3
314,350,AUS,UK,2022-03-27 18:58:03,Evening,Melbourne Victory,Kristen Stewart,MI vs DC,Mother's Day,Ebanie Bridges,Broncos vs Cowboys,Mick Schumacher,North Melbourne vs West Coast,Oscars 2022,AFLW,Mother's Day,England vs Switzerland,Kai Kara-France,Indira Naidoo,Courtney Act,Manly Sea Eagles,Richmond vs GWS,Power of the Dog,Jeremiah Nanai,Richmond,2022,3
316,352,US,UK,2022-03-28 08:05:03,Morning,Will Smith,Oscars 2022,CODA,Liza Minnelli,Usa vs Panama,Al Pacino,Billie Eilish,Ariana DeBose,Mother's Day,Jesse Plemons,Reba McEntire,Encanto,Regina Hall,Elliot Page,Lakers,Troy Kotsur,Rachel Zegler,Belfast film,Andrew Garfield,Fox News Chris Wallace,2022,3
317,353,UK,UK,2022-03-28 08:05:03,Morning,Will Smith,Ariana DeBose,Hayley Tamaddon,Mother's Day,Oscars 2022,Phil Collins,Ebanie Bridges,Household Support Fund,Glastonbury 2022,Katie Price,Peaky Blinders season 6,Schools 32.5 hours,Christopher Dean,Noel Clarke,Time uk,Cardiff Half Marathon,Mother's Day (UK,Suranne Jones,Luke Shaw,Endometriosis,2022,3
319,355,DE,UK,2022-03-28 08:05:03,Morning,King Richard,Kirsten Dunst,Saarland-Wahl,Oscars 2022,Oliver Pocher,Cherno Jobatey,Tatort: Hubertys Rache,Phil Collins,Zeitumstellung Sommerzeit,Severin Freund,Olaf Scholz,Hochrechnung Saarland,Samra,Sean Penn,Taylor Hawkins,Mick Schumacher,Sommerzeit,Felix Sturm,Schlotterbeck,Amira Pocher,2022,3
320,356,FR,UK,2022-03-28 08:05:03,Morning,Chris Rock,Salvador,Will Smith,Zemmour,Skyscraper,Boulevard de la mort,Heure,Jordan Bardella,Jean-Pierre chevenement,Nous finirons ensemble,Kad Merad,Nolwenn Leroy,Gent Wevelgem 2022,Sevran,Guerre Ukraine russie Vladimir Poutine,F1 classement,Adrien Quatennens,Olivier veran,Rugby feminin,Toulon \u2013 Clermont,2022,3
321,357,NL,UK,2022-03-28 08:05:03,Morning,Will Smith,Dune,Phil Collins,Stand Formule 1,Oscars 2022,FC Emmen,Gent-Wevelgem,Lamborghini,Chaam,Lamborghini crash,Hoe laat begint de formule 1,Ongeluk Chaam,Perez,Zandvoort Circuit Run,Steven Bergwijn,Taylor Hawkins,Mick Schumacher,Zomertijd,Oranje,Flekken,2022,3
322,358,IT,UK,2022-03-28 08:05:03,Morning,Will Smith,Sinner,Kristen Stewart,Billie Eilish,Lily Collins,Ariana DeBose,Troy Kotsur,Nick Kyrgios,DUGIN,Francesco Paolantoni,Xeka,Phil Collins,Ora esatta,Bari Calcio,Max Verstappen,Shel Shapiro,Mission Impossible: Fallout,Stefano De Martino,Kledi,Juventus Women,2022,3
323,359,AUS,UK,2022-03-28 08:05:03,Morning,Phil Collins,Liza Minnelli,Jesse Plemons,Billie Eilish,Jacob Elordi,Ariana DeBose,Troy Kotsur,Kristen Stewart,Kokkinakis,Drive My Car,Daniel Andrews COVID,Regina Hall,Timothee Chalamet,Elliot Page,Melbourne Victory,Javier Bardem,Kourtney Kardashian,Al Pacino,Benedict Cumberbatch,Sean Penn,2022,3
325,361,US,UK,2022-03-28 18:58:04,Evening,Miami basketball,Venus Williams,AMC stock,Tracee Ellis Ross,President Joe Biden,Hornets,GME,Will Smith,CODA,St. Peter's,Liza Minnelli,Ariana DeBose,Duke,Billie Eilish,Regina Hall,Jesse Plemons,Encanto,Al Pacino,Timothee Chalamet,Elliot Page,2022,3
326,362,UK,UK,2022-03-28 18:58:04,Evening,CODA,Roman Abramovich,Liza Minnelli,Ariana DeBose,Zendaya,Liam Payne,Belfast,Andrew Garfield,Troy Kotsur,Kristen Stewart,Drive My Car,Billie Eilish,Timothee Chalamet,Hayley Tamaddon,Kourtney Kardashian,Jessie Buckley,Riz Ahmed,Yasmin Begum,Will Smith,Mother's Day,2022,3
328,364,DE,UK,2022-03-28 18:58:04,Evening,Will Smith,Alopecia,Saharastaub,Beatrice Egli,Troy Kotsur,Gerd Nefzer,Susanna Ohlen,Oscars 2022,Saarland-Wahl,Oliver Pocher,Phil Collins,Tatort: Hubertys Rache,Olaf Scholz,Iron Dome,Severin Freund,Star Wars,Shanghai,Taylor Hawkins,Mick Schumacher,Felix Sturm,2022,3
329,365,FR,UK,2022-03-28 18:58:04,Evening,Pole Emploi,Meteo France,Comment voter à l'élection présidentielle,Denzel Washington,Abramovitch,France - Afrique du Sud,VTC,Timothée Chalamet,Oussama Ammar,Drive My Car,Salvador,Jean-Vincent Placé,Will Smith,Coda,Zemmour,Heure,Jordan Bardella,Gabriel Attal,Bernard Lavilliers,Selah Sue,2022,3
330,366,NL,UK,2022-03-28 18:58:04,Evening,Leclerc,Bitcoin,Dune,Driver of the Day,Hypotheekrente,Oscar 2022,Lily Collins,Abramovich,Will Smith,FC Emmen,Chaam,Stipt Polish Point,Gent-Wevelgem,Lamborghini,Voetbal,Perez,Taylor Hawkins,Zomertijd,Mick Schumacher,Eriksen,2022,3
331,367,IT,UK,2022-03-28 18:58:04,Evening,Jada Pinkett Smith,Gian Luca Passi,Ariana DeBose,Liza Minnelli,Abramovich,No time to die,Scialpi,Shalpy,Kristen Stewart,Andrew Garfield,Troy Kotsur,Encanto,Timothée Chalamet,Orario F1,"Queer, significato",Lily Collins,Bradley Cooper,Amaurys Perez,Paul Gascoigne,Una Famiglia Vincente,2022,3
332,368,AUS,UK,2022-03-28 18:58:04,Evening,Zendaya,Foo Fighters drummer Taylor Hawkins,Steve Price,Best Actress 2022,Liza Minnelli,Phil Collins,Ariana DeBose,Jesse Plemons,Troy Kotsur,Billie Eilish,Lismore,Jacob Elordi,Encanto,Drive My Car,Daniel Andrews COVID,Kristen Stewart,Regina Hall,Elliot Page,Timothee Chalamet,Andrew Garfield,2022,3
334,370,US,UK,2022-03-29 08:05:03,Morning,Ezra Miller,Louisville women's basketball,Geno Auriemma,UConn women's basketball,TSLA,AMC) stock,Miami basketball,Roman Abramovich,Red carpet Oscars 2022,GME,Roman Polanski,Zendaya Oscars 2022,Warriors vs Grizzlies,Robert Williams,Snow squall,Tracee Ellis Ross,Cancun airport,President Joe Biden,Hornets,Kristen Stewart Oscars 2022,2022,3
335,371,UK,UK,2022-03-29 08:05:03,Morning,Roman Abramovich,Liza Minnelli,WILLOW Smith,Ariana DeBose,Emilia Jones,Trey Smith,Mira Calix died,Liam Payne,Ploughman's lunch cancelled,Robert Maudsley,Jo Caulfield,Zendaya,Troy Kotsur,Belfast,Andrew Garfield,Billie Eilish,Kristen Stewart,Drive My Car,Timothee Chalamet,Foo Fighters drummer Taylor Hawkins,2022,3
337,373,DE,UK,2022-03-29 08:05:03,Morning,Karl Lauterbach,Erling Haaland,Coda,Abramowitsch,Saharastaub,Russland Ukraine-Krieg,Max Verstappen,Dieter Gruschwitz,Beatrice Egli,Will Smith,Saarland-Wahl,Oliver Pocher,Oscars 2022,Olaf Scholz,Severin Freund,Arrow 3,Star Wars,Shanghai,Taylor Hawkins,Mick Schumacher,2022,3
338,374,FR,UK,2022-03-29 08:05:03,Morning,Jeremy Ferrari,Et si on se rencontrait,Will Smith,Pole emploi,Abramovitch,Clem,Comment voter à l'élection présidentielle,Phil Collins,France Afrique du Sud,Bryan Cranston,Jean-Vincent Placé,Le Silence des agneaux,Portugal macedoine,Le dernier train de Gun Hill,Nathalie Arthaud,Dune,VTC,Drive My Car,Oussama Ammar,Benjamin Castaldi,2022,3
339,375,NL,UK,2022-03-29 08:05:03,Morning,Jinek,S10,Will Smith,Nederland-Duitsland,Leclerc,Bitcoin,Hypotheekrente,Liza Minnelli,Abramovich,George Russell,Loretta Schrijver,Mark Gillis,El Salvador,Oscars 2022,Hans Zimmer,FC Emmen,Stipt Polish Point,Lamborghini,Ongeluk Chaam,Taylor Hawkins,2022,3
340,376,IT,UK,2022-03-29 08:05:03,Morning,Marco Melandri,Blind,Patrizia Bonetti,Decreto Legge 24 marzo 2022 n. 24,Zoe Kravitz,Jada Pinkett Smith,Abramovich,Sinner,Gian Luca Passi,Liza Minnelli,Chiara Noschese,Studio Battaglia,Lory Del Santo,Sette anime,Billie Eilish,Ariana DeBose,Homefront,"Queer, significato",Kristen Stewart,Scialpi,2022,3
341,377,AUS,UK,2022-03-29 08:05:03,Morning,Foo Fighters drummer Taylor Hawkins,Zendaya,Roman Abramovich,Calum von Moger,We Don't Talk About Bruno,Russia military news,Amy Shark,Zendaya Oscars,Dalby,Yours and Owls,Will Smith punches Chris Rock,Liza Minnelli,Lismore,Budget 2022,Phil Collins,Regina Hall,Troy Kotsur,Jesse Plemons,WILLOW Smith,Ariana DeBose,2022,3
343,379,US,UK,2022-03-29 18:58:04,Evening,Ezra Miller,Louisville women's basketball,Portugal vs North Macedonia,Spam text messages,Madison Cawthorn,Top Gun,UConn women's basketball,Roman Abramovich,TSLA,AMC) stock,Miami basketball,Red carpet Oscars 2022,Snow squall,Alopecia areata,Cancun Airport,Zendaya Oscars 2022,Robert Williams,Tracee Ellis Ross,Roman Polanski,Hornets,2022,3
344,380,UK,UK,2022-03-29 18:58:04,Evening,England vs Ivory Coast,England football,Prince Philip,Nigeria vs Ghana,Martin Lewis energy meter readings,Boris Johnson news,Concert for Ukraine,Max Mosley,State pension triple lock,Jane Seymour,Ezra Miller,Tyre Sampson,Holby City,Taylor Hawkins Foo Fighters drummer,Terry Wogan,Liam Gallagher son,Elliot Page,CODA,Will Smith meme,Denzel Washington,2022,3
346,382,DE,UK,2022-03-29 18:58:04,Evening,Corona-Regeln Bayern,Karl Lauterbach,Fußball heute,Großbritannien,Wagner Gruppe,Prinz Philip,DSDS,Erling Haaland,Miguel Van Damme,Niederlande gegen Deutschland,Coda,Abramowitsch,Saharastaub,Spreewaldkrimi,Jada Pinkett Smith Krankheit,Dieter Gruschwitz,Markus Lanz,Irpin,Will Smith,Saarland-Wahl,2022,3
347,383,FR,UK,2022-03-29 18:58:04,Evening,Algerie Cameroun,Senegal Egypte,France Foot,Maroc foot,Et si on se rencontrait,Romy Schneider,Elle m'a sauvée,Jeremy Ferrari,Tunisie Mali,Miguel Van Damme,Johnny Hallyday,Irpin,Lio,Star Academy,Groupe Wagner,Viktor Orban Hongrie,Will Smith,Pole emploi,CODA,Abramovitch,2022,3
348,384,NL,UK,2022-03-29 18:58:04,Evening,Nederlands elftal,Nederland-Duitsland,Oranje,Miguel Van Damme,RTL,S10,Jinek,Eikelmuis,André van Duin,Will Smith,Nederland-Duitsland,Bitcoin,Hypotheekrente,Liza Minnelli,Mark Gillis,Oscars 2022,Hans Zimmer,Stipt Polish Point,Lamborghini,Vouwwagen,2022,3
349,385,IT,UK,2022-03-29 18:58:04,Evening,Carol Maltesi,Italia Turchia,Marco Melandri,Davide Fontana,Blind,Red Canzian,Italia Under 21,Liceo Montale Roma,Miguel Van Damme,Patrizia Pellegrino,Alcaraz,Italia ripescata,Manolo Portanova,MODENA-ANCONA,Bogliasco,Bernardeschi,Sesto San Giovanni,Lars Bloch,Nuovo decreto Covid Green Pass,Patrizia Bonetti,2022,3
350,386,AUS,UK,2022-03-29 18:58:04,Evening,Concetta Fierravanti-Wells,Paid parental leave,Earthquake today Adelaide,Foo Fighters drummer Taylor Hawkins,Roman Abramovich,Prince Philip,Zendaya,Shane Warne Memorial,Amy Shark,2022 Budget,Calum von Moger,Ella MAFS,Federal budget First home buyers,Ezra Miller,Portugal vs North Macedonia,Alopecia areata,We Don't Talk About Bruno,Mitch Barnett,Yours and Owls,Australian budget 2022,2022,3
